#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Q89AK7               -          Methyltransf_11      PF08241.15   1.8e-24   83.3   0.0   2.9e-24   82.7   0.0   1.3   1   0   0   1   1   1   1 -
Q0AA73               -          Methyltransf_11      PF08241.15   2.7e-24   82.8   0.1   4.9e-24   82.0   0.1   1.5   1   0   0   1   1   1   1 -
Q0AA73               -          Methyltransf_11      PF08241.15   2.7e-24   82.8   0.1   4.9e-24   82.0   0.1   1.5   1   0   0   1   1   1   1 -
A1TSA0               -          Methyltransf_11      PF08241.15   2.7e-24   82.8   0.0   4.5e-24   82.1   0.0   1.4   1   0   0   1   1   1   1 -
A1TSA0               -          Methyltransf_11      PF08241.15   2.7e-24   82.8   0.0   4.5e-24   82.1   0.0   1.4   1   0   0   1   1   1   1 -
P12999               -          Methyltransf_11      PF08241.15   2.7e-24   82.8   0.0   4.9e-24   82.0   0.0   1.4   1   0   0   1   1   1   1 -
Q9RMN9               -          Methyltransf_11      PF08241.15     3e-24   82.6   0.0   5.4e-24   81.8   0.0   1.4   1   0   0   1   1   1   1 -
D2T333               -          Methyltransf_11      PF08241.15   4.8e-24   82.0   0.0   8.5e-24   81.2   0.0   1.4   1   0   0   1   1   1   1 -
Q609U9               -          Methyltransf_11      PF08241.15   4.8e-24   82.0   0.0   9.4e-24   81.1   0.0   1.5   1   0   0   1   1   1   1 -
Q8ZQQ6               -          Methyltransf_11      PF08241.15   5.1e-24   81.9   0.0   1.1e-23   80.9   0.0   1.5   1   0   0   1   1   1   1 -
E4QJB8               -          Methyltransf_11      PF08241.15   5.4e-24   81.8   0.0   1.1e-23   80.8   0.0   1.6   1   0   0   1   1   1   1 -
Q21UL3               -          Methyltransf_11      PF08241.15   6.7e-24   81.5   0.0   1.1e-23   80.9   0.0   1.3   1   0   0   1   1   1   1 -
Q21UL3               -          Methyltransf_11      PF08241.15   6.7e-24   81.5   0.0   1.1e-23   80.9   0.0   1.3   1   0   0   1   1   1   1 -
Q1IDA6               -          Methyltransf_11      PF08241.15   8.4e-24   81.2   0.0   1.4e-23   80.6   0.0   1.3   1   0   0   1   1   1   1 -
Q1IDA6               -          Methyltransf_11      PF08241.15   8.4e-24   81.2   0.0   1.4e-23   80.6   0.0   1.3   1   0   0   1   1   1   1 -
Q5P7U3               -          Methyltransf_11      PF08241.15   9.3e-24   81.1   0.1   1.5e-23   80.4   0.1   1.3   1   0   0   1   1   1   1 -
Q5P7U3               -          Methyltransf_11      PF08241.15   9.3e-24   81.1   0.1   1.5e-23   80.4   0.1   1.3   1   0   0   1   1   1   1 -
Q885T9               -          Methyltransf_11      PF08241.15   9.7e-24   81.0   0.0   1.6e-23   80.3   0.0   1.4   1   0   0   1   1   1   1 -
Q885T9               -          Methyltransf_11      PF08241.15   9.7e-24   81.0   0.0   1.6e-23   80.3   0.0   1.4   1   0   0   1   1   1   1 -
Q3K8T6               -          Methyltransf_11      PF08241.15   9.8e-24   81.0   0.0   1.7e-23   80.2   0.0   1.4   1   0   0   1   1   1   1 -
Q3K8T6               -          Methyltransf_11      PF08241.15   9.8e-24   81.0   0.0   1.7e-23   80.2   0.0   1.4   1   0   0   1   1   1   1 -
Q02PX7               -          Methyltransf_11      PF08241.15     1e-23   80.9   0.0   1.6e-23   80.3   0.0   1.3   1   0   0   1   1   1   1 -
Q02PX7               -          Methyltransf_11      PF08241.15     1e-23   80.9   0.0   1.6e-23   80.3   0.0   1.3   1   0   0   1   1   1   1 -
C5BMZ8               -          Methyltransf_11      PF08241.15     1e-23   80.9   0.0   2.5e-23   79.7   0.0   1.7   1   0   0   1   1   1   1 -
Q2SE61               -          Methyltransf_11      PF08241.15   1.1e-23   80.9   0.0   1.9e-23   80.1   0.0   1.4   1   0   0   1   1   1   1 -
Q2SE61               -          Methyltransf_11      PF08241.15   1.1e-23   80.9   0.0   1.9e-23   80.1   0.0   1.4   1   0   0   1   1   1   1 -
Q4K8M4               -          Methyltransf_11      PF08241.15   1.1e-23   80.8   0.0   1.7e-23   80.2   0.0   1.3   1   0   0   1   1   1   1 -
Q4K8M4               -          Methyltransf_11      PF08241.15   1.1e-23   80.8   0.0   1.7e-23   80.2   0.0   1.3   1   0   0   1   1   1   1 -
Q749W5               -          Methyltransf_11      PF08241.15   1.2e-23   80.7   0.1   2.6e-23   79.7   0.1   1.5   1   0   0   1   1   1   1 -
B0KTX4               -          Methyltransf_11      PF08241.15   1.3e-23   80.6   0.0   2.1e-23   79.9   0.0   1.4   1   0   0   1   1   1   1 -
B0KTX4               -          Methyltransf_11      PF08241.15   1.3e-23   80.6   0.0   2.1e-23   79.9   0.0   1.4   1   0   0   1   1   1   1 -
A5W7G3               -          Methyltransf_11      PF08241.15   1.3e-23   80.6   0.0   2.1e-23   79.9   0.0   1.3   1   0   0   1   1   1   1 -
A5W7G3               -          Methyltransf_11      PF08241.15   1.3e-23   80.6   0.0   2.1e-23   79.9   0.0   1.3   1   0   0   1   1   1   1 -
Q88M10               -          Methyltransf_11      PF08241.15   1.3e-23   80.6   0.0   2.1e-23   79.9   0.0   1.3   1   0   0   1   1   1   1 -
Q88M10               -          Methyltransf_11      PF08241.15   1.3e-23   80.6   0.0   2.1e-23   79.9   0.0   1.3   1   0   0   1   1   1   1 -
D8MPW4               -          Methyltransf_11      PF08241.15   1.4e-23   80.5   0.0   2.3e-23   79.8   0.0   1.4   1   0   0   1   1   1   1 -
A6V2Q4               -          Methyltransf_11      PF08241.15   1.4e-23   80.5   0.0   2.2e-23   79.9   0.0   1.3   1   0   0   1   1   1   1 -
A6V2Q4               -          Methyltransf_11      PF08241.15   1.4e-23   80.5   0.0   2.2e-23   79.9   0.0   1.3   1   0   0   1   1   1   1 -
Q609G2               -          Methyltransf_11      PF08241.15   1.4e-23   80.5   0.0   3.3e-23   79.3   0.1   1.6   2   0   0   2   2   1   1 -
Q609G2               -          Methyltransf_11      PF08241.15   1.4e-23   80.5   0.0   3.3e-23   79.3   0.1   1.6   2   0   0   2   2   1   1 -
Q3SK91               -          Methyltransf_11      PF08241.15   1.6e-23   80.3   0.1   2.8e-23   79.5   0.1   1.4   1   0   0   1   1   1   1 -
Q3SK91               -          Methyltransf_11      PF08241.15   1.6e-23   80.3   0.1   2.8e-23   79.5   0.1   1.4   1   0   0   1   1   1   1 -
B7V9J5               -          Methyltransf_11      PF08241.15   1.7e-23   80.2   0.0   2.7e-23   79.6   0.0   1.3   1   0   0   1   1   1   1 -
B7V9J5               -          Methyltransf_11      PF08241.15   1.7e-23   80.2   0.0   2.7e-23   79.6   0.0   1.3   1   0   0   1   1   1   1 -
Q9HZ63               -          Methyltransf_11      PF08241.15   1.7e-23   80.2   0.0   2.7e-23   79.6   0.0   1.3   1   0   0   1   1   1   1 -
Q9HZ63               -          Methyltransf_11      PF08241.15   1.7e-23   80.2   0.0   2.7e-23   79.6   0.0   1.3   1   0   0   1   1   1   1 -
C4K5L7               -          Methyltransf_11      PF08241.15   1.8e-23   80.1   0.0   3.2e-23   79.3   0.0   1.4   1   0   0   1   1   1   1 -
Q7NZ91               -          Methyltransf_11      PF08241.15   1.9e-23   80.1   0.0   4.3e-23   78.9   0.0   1.6   2   0   0   2   2   1   1 -
Q7NZ91               -          Methyltransf_11      PF08241.15   1.9e-23   80.1   0.0   4.3e-23   78.9   0.0   1.6   2   0   0   2   2   1   1 -
Q9PAM5               -          Methyltransf_11      PF08241.15     2e-23   80.0   0.0   3.2e-23   79.4   0.0   1.3   1   0   0   1   1   1   1 -
Q9PAM5               -          Methyltransf_11      PF08241.15     2e-23   80.0   0.0   3.2e-23   79.4   0.0   1.3   1   0   0   1   1   1   1 -
A1WVM4               -          Methyltransf_11      PF08241.15   2.1e-23   79.9   0.0   4.2e-23   79.0   0.0   1.5   1   0   0   1   1   1   1 -
Q63159               -          Methyltransf_11      PF08241.15   2.4e-23   79.7   0.0   4.3e-23   78.9   0.0   1.4   1   0   0   1   1   1   1 -
Q63159               -          Methyltransf_11      PF08241.15   2.4e-23   79.7   0.0   4.3e-23   78.9   0.0   1.4   1   0   0   1   1   1   1 -
B0U3W1               -          Methyltransf_11      PF08241.15   2.4e-23   79.7   0.0   4.1e-23   79.0   0.0   1.4   1   0   0   1   1   1   1 -
B0U3W1               -          Methyltransf_11      PF08241.15   2.4e-23   79.7   0.0   4.1e-23   79.0   0.0   1.4   1   0   0   1   1   1   1 -
B5XNZ3               -          Methyltransf_11      PF08241.15   2.9e-23   79.5   0.1     6e-23   78.5   0.1   1.5   1   0   0   1   1   1   1 -
B5XNZ3               -          Methyltransf_11      PF08241.15   2.9e-23   79.5   0.1     6e-23   78.5   0.1   1.5   1   0   0   1   1   1   1 -
B2I705               -          Methyltransf_11      PF08241.15     3e-23   79.5   0.0     5e-23   78.7   0.0   1.4   1   0   0   1   1   1   1 -
B2I705               -          Methyltransf_11      PF08241.15     3e-23   79.5   0.0     5e-23   78.7   0.0   1.4   1   0   0   1   1   1   1 -
Q87BG5               -          Methyltransf_11      PF08241.15     3e-23   79.5   0.0     5e-23   78.7   0.0   1.4   1   0   0   1   1   1   1 -
Q87BG5               -          Methyltransf_11      PF08241.15     3e-23   79.5   0.0     5e-23   78.7   0.0   1.4   1   0   0   1   1   1   1 -
A6TBT7               -          Methyltransf_11      PF08241.15   3.3e-23   79.3   0.1   6.7e-23   78.3   0.1   1.5   1   0   0   1   1   1   1 -
A6TBT7               -          Methyltransf_11      PF08241.15   3.3e-23   79.3   0.1   6.7e-23   78.3   0.1   1.5   1   0   0   1   1   1   1 -
Q0AME1               -          Methyltransf_11      PF08241.15   3.3e-23   79.3   0.1   5.2e-23   78.7   0.1   1.3   1   0   0   1   1   1   1 -
Q0AME1               -          Methyltransf_11      PF08241.15   3.3e-23   79.3   0.1   5.2e-23   78.7   0.1   1.3   1   0   0   1   1   1   1 -
C3K6J1               -          Methyltransf_11      PF08241.15   3.6e-23   79.2   0.0   5.8e-23   78.5   0.0   1.3   1   0   0   1   1   1   1 -
C3K6J1               -          Methyltransf_11      PF08241.15   3.6e-23   79.2   0.0   5.8e-23   78.5   0.0   1.3   1   0   0   1   1   1   1 -
Q2SBD7               -          Methyltransf_11      PF08241.15   3.8e-23   79.1   0.0   6.8e-23   78.3   0.0   1.4   1   0   0   1   1   1   1 -
B1J5G4               -          Methyltransf_11      PF08241.15     4e-23   79.0   0.0   6.5e-23   78.4   0.0   1.3   1   0   0   1   1   1   1 -
B1J5G4               -          Methyltransf_11      PF08241.15     4e-23   79.0   0.0   6.5e-23   78.4   0.0   1.3   1   0   0   1   1   1   1 -
A4YKT6               -          Methyltransf_11      PF08241.15   4.4e-23   78.9   0.1     7e-23   78.3   0.1   1.3   1   0   0   1   1   1   1 -
A4YKT6               -          Methyltransf_11      PF08241.15   4.4e-23   78.9   0.1     7e-23   78.3   0.1   1.3   1   0   0   1   1   1   1 -
Q81ZZ2               -          Methyltransf_11      PF08241.15   4.5e-23   78.9   0.0   7.8e-23   78.1   0.0   1.4   1   0   0   1   1   1   1 -
Q81ZZ2               -          Methyltransf_11      PF08241.15   4.5e-23   78.9   0.0   7.8e-23   78.1   0.0   1.4   1   0   0   1   1   1   1 -
A3MZ07               -          Methyltransf_11      PF08241.15   4.5e-23   78.9   0.0   7.8e-23   78.1   0.0   1.4   1   0   0   1   1   1   1 -
A3MZ07               -          Methyltransf_11      PF08241.15   4.5e-23   78.9   0.0   7.8e-23   78.1   0.0   1.4   1   0   0   1   1   1   1 -
A6W0X8               -          Methyltransf_11      PF08241.15   4.6e-23   78.8   0.0   8.6e-23   78.0   0.0   1.5   1   0   0   1   1   1   1 -
Q2L2T5               -          Methyltransf_11      PF08241.15   4.7e-23   78.8   0.0   7.2e-23   78.2   0.0   1.3   1   0   0   1   1   1   1 -
Q2L2T5               -          Methyltransf_11      PF08241.15   4.7e-23   78.8   0.0   7.2e-23   78.2   0.0   1.3   1   0   0   1   1   1   1 -
B3H0C8               -          Methyltransf_11      PF08241.15   5.7e-23   78.6   0.0     1e-22   77.8   0.0   1.4   1   0   0   1   1   1   1 -
B3H0C8               -          Methyltransf_11      PF08241.15   5.7e-23   78.6   0.0     1e-22   77.8   0.0   1.4   1   0   0   1   1   1   1 -
B0UAV0               -          Methyltransf_11      PF08241.15   5.9e-23   78.5   0.1   1.4e-21   74.1   0.1   2.1   2   0   0   2   2   1   1 -
B0UAV0               -          Methyltransf_11      PF08241.15   5.9e-23   78.5   0.1   1.4e-21   74.1   0.1   2.1   2   0   0   2   2   1   1 -
Q4FVG3               -          Methyltransf_11      PF08241.15   7.6e-23   78.2   0.1   1.7e-22   77.1   0.1   1.6   1   0   0   1   1   1   1 -
Q4FVG3               -          Methyltransf_11      PF08241.15   7.6e-23   78.2   0.1   1.7e-22   77.1   0.1   1.6   1   0   0   1   1   1   1 -
B8H209               -          Methyltransf_11      PF08241.15   8.8e-23   77.9   0.0   1.6e-22   77.1   0.0   1.4   1   0   0   1   1   1   1 -
B8H209               -          Methyltransf_11      PF08241.15   8.8e-23   77.9   0.0   1.6e-22   77.1   0.0   1.4   1   0   0   1   1   1   1 -
Q9A9X1               -          Methyltransf_11      PF08241.15   8.8e-23   77.9   0.0   1.6e-22   77.1   0.0   1.4   1   0   0   1   1   1   1 -
Q9A9X1               -          Methyltransf_11      PF08241.15   8.8e-23   77.9   0.0   1.6e-22   77.1   0.0   1.4   1   0   0   1   1   1   1 -
A4WW91               -          Methyltransf_11      PF08241.15     9e-23   77.9   0.0   1.4e-22   77.3   0.0   1.3   1   0   0   1   1   1   1 -
A4WW91               -          Methyltransf_11      PF08241.15     9e-23   77.9   0.0   1.4e-22   77.3   0.0   1.3   1   0   0   1   1   1   1 -
Q48FM4               -          Methyltransf_11      PF08241.15     9e-23   77.9   0.0   1.5e-22   77.2   0.0   1.3   1   0   0   1   1   1   1 -
Q48FM4               -          Methyltransf_11      PF08241.15     9e-23   77.9   0.0   1.5e-22   77.2   0.0   1.3   1   0   0   1   1   1   1 -
Q4ZQ90               -          Methyltransf_11      PF08241.15     9e-23   77.9   0.0   1.5e-22   77.2   0.0   1.3   1   0   0   1   1   1   1 -
Q4ZQ90               -          Methyltransf_11      PF08241.15     9e-23   77.9   0.0   1.5e-22   77.2   0.0   1.3   1   0   0   1   1   1   1 -
Q1QEI9               -          Methyltransf_11      PF08241.15   1.3e-22   77.4   0.1   3.1e-22   76.2   0.1   1.6   1   0   0   1   1   1   1 -
Q1QEI9               -          Methyltransf_11      PF08241.15   1.3e-22   77.4   0.1   3.1e-22   76.2   0.1   1.6   1   0   0   1   1   1   1 -
Q5ZT34               -          Methyltransf_11      PF08241.15   1.6e-22   77.2   0.0   3.1e-22   76.2   0.0   1.5   1   0   0   1   1   1   1 -
Q9NZJ6               -          Methyltransf_11      PF08241.15   1.6e-22   77.1   0.0   3.4e-22   76.1   0.0   1.6   1   0   0   1   1   1   1 -
Q9NZJ6               -          Methyltransf_11      PF08241.15   1.6e-22   77.1   0.0   3.4e-22   76.1   0.0   1.6   1   0   0   1   1   1   1 -
B5FDT8               -          Methyltransf_11      PF08241.15   2.1e-22   76.7   0.0   3.3e-22   76.1   0.0   1.3   1   0   0   1   1   1   1 -
B5FDT8               -          Methyltransf_11      PF08241.15   2.1e-22   76.7   0.0   3.3e-22   76.1   0.0   1.3   1   0   0   1   1   1   1 -
Q3SVP3               -          Methyltransf_11      PF08241.15   2.2e-22   76.7   0.1   5.3e-22   75.5   0.1   1.6   2   0   0   2   2   1   1 -
Q3SVP3               -          Methyltransf_11      PF08241.15   2.2e-22   76.7   0.1   5.3e-22   75.5   0.1   1.6   2   0   0   2   2   1   1 -
B0SW81               -          Methyltransf_11      PF08241.15   2.5e-22   76.5   0.0   4.7e-22   75.6   0.0   1.5   1   0   0   1   1   1   1 -
B0SW81               -          Methyltransf_11      PF08241.15   2.5e-22   76.5   0.0   4.7e-22   75.6   0.0   1.5   1   0   0   1   1   1   1 -
A4TNI8               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
A4TNI8               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
A7FKF4               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
A7FKF4               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
A9R284               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
A9R284               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
B1JS96               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
B1JS96               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
B2K9A4               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
B2K9A4               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q1C9H5               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q1C9H5               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q1CFZ1               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q1CFZ1               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q66CZ4               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q66CZ4               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q8ZGR6               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
Q8ZGR6               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.1   4.9e-22   75.6   0.1   1.4   1   0   0   1   1   1   1 -
A3PNM3               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.0   4.5e-22   75.7   0.0   1.4   1   0   0   1   1   1   1 -
A3PNM3               -          Methyltransf_11      PF08241.15   2.7e-22   76.4   0.0   4.5e-22   75.7   0.0   1.4   1   0   0   1   1   1   1 -
Q9JWE6               -          Methyltransf_11      PF08241.15   2.8e-22   76.4   0.2   7.4e-22   75.0   0.1   1.7   2   0   0   2   2   1   1 -
Q9JWE6               -          Methyltransf_11      PF08241.15   2.8e-22   76.4   0.2   7.4e-22   75.0   0.1   1.7   2   0   0   2   2   1   1 -
Q8Y0Z5               -          Methyltransf_11      PF08241.15     3e-22   76.3   0.1   4.9e-22   75.6   0.1   1.3   1   0   0   1   1   1   1 -
Q8Y0Z5               -          Methyltransf_11      PF08241.15     3e-22   76.3   0.1   4.9e-22   75.6   0.1   1.3   1   0   0   1   1   1   1 -
Q2Y9Y6               -          Methyltransf_11      PF08241.15   3.1e-22   76.2   0.0   7.7e-22   74.9   0.0   1.7   1   1   0   1   1   1   1 -
Q21BZ6               -          Methyltransf_11      PF08241.15   3.1e-22   76.2   0.0   5.3e-22   75.5   0.0   1.4   1   0   0   1   1   1   1 -
Q21BZ6               -          Methyltransf_11      PF08241.15   3.1e-22   76.2   0.0   5.3e-22   75.5   0.0   1.4   1   0   0   1   1   1   1 -
Q3IYM5               -          Methyltransf_11      PF08241.15   3.1e-22   76.2   0.0   5.2e-22   75.5   0.0   1.4   1   0   0   1   1   1   1 -
Q3IYM5               -          Methyltransf_11      PF08241.15   3.1e-22   76.2   0.0   5.2e-22   75.5   0.0   1.4   1   0   0   1   1   1   1 -
A8ADY5               -          Methyltransf_11      PF08241.15   3.2e-22   76.1   0.1   5.6e-22   75.4   0.1   1.4   1   0   0   1   1   1   1 -
A8ADY5               -          Methyltransf_11      PF08241.15   3.2e-22   76.1   0.1   5.6e-22   75.4   0.1   1.4   1   0   0   1   1   1   1 -
Q9JXI7               -          Methyltransf_11      PF08241.15   3.4e-22   76.1   0.1   1.2e-21   74.4   0.1   1.8   2   0   0   2   2   1   1 -
Q9JXI7               -          Methyltransf_11      PF08241.15   3.4e-22   76.1   0.1   1.2e-21   74.4   0.1   1.8   2   0   0   2   2   1   1 -
A9M0C4               -          Methyltransf_11      PF08241.15   3.4e-22   76.1   0.1   1.2e-21   74.4   0.1   1.8   2   0   0   2   2   1   1 -
A9M0C4               -          Methyltransf_11      PF08241.15   3.4e-22   76.1   0.1   1.2e-21   74.4   0.1   1.8   2   0   0   2   2   1   1 -
Q5E5J8               -          Methyltransf_11      PF08241.15   3.5e-22   76.0   0.0   5.4e-22   75.4   0.0   1.3   1   0   0   1   1   1   1 -
Q5E5J8               -          Methyltransf_11      PF08241.15   3.5e-22   76.0   0.0   5.4e-22   75.4   0.0   1.3   1   0   0   1   1   1   1 -
C1D5S5               -          Methyltransf_11      PF08241.15   3.8e-22   75.9   0.0   6.8e-22   75.1   0.0   1.4   1   0   0   1   1   1   1 -
B9KPP7               -          Methyltransf_11      PF08241.15   3.8e-22   75.9   0.0   6.3e-22   75.2   0.0   1.4   1   0   0   1   1   1   1 -
