B9LFP4	A6QHC1
B9LFP4	A8Z4B7
B9LFP4	Q2FGE5
B9LFP4	Q2FXZ4
B9LFP4	Q6G8Y9
B9LFP4	Q8NWB0
B9LFP4	A5ITA6
B9LFP4	A6U250
B9LFP4	A7X2X9
B9LFP4	P0A0P3
B9LFP4	P0A0P4
B9LFP4	P0A0P5
B9LFP4	Q2YT49
B9LFP4	Q6GGC2
B9LFP4	Q5HFI2
B9LFP4	Q5HNW8
B9LFP4	Q8CSC7
B9LFP4	C4ZAZ2
B9LFP4	Q5FAH7
B9LFP4	P60091
B9LFP4	A1KS36
B9LFP4	Q9JXW2
B9LFP4	Q9JW08
B9LFP4	C4Z0Q0
B9LFP4	B9E6W9
B9LFP4	Q319D4
B9LFP4	A8G6G4
B9LFP4	A3PEI7
B9LFP4	A2BSS6
B9LFP4	Q7VAM5
B9LFP4	Q7TU56
B9LFP4	A2BY60
B9LFP4	B1MZ55
B9LFP4	Q67S51
B9LFP4	B2GBW2
B9LFP4	A5VJF8
B9LFP4	B2G6X4
B9LFP4	Q88VP9
B9LFP4	Q03SF4
B9LFP4	A4IR29
B9LFP4	B7GKD0
B9LFP4	Q5KWZ9
B9LFP4	Q65H56
B9LFP4	C1KVB8
B9LFP4	B8DE40
B9LFP4	G2K044
B9LFP4	P0DJO9
B9LFP4	A0AIS2
B9LFP4	Q71ZJ9
B9LFP4	Q92BP0
B9LFP4	A6LRN8
B9LFP4	B2TM01
B9LFP4	B2V2I9
B9LFP4	A0Q1R2
B9LFP4	Q0SRE9
B9LFP4	Q8XIT6
B9LFP4	Q0TNT3
B9LFP4	A7GT06
B9LFP4	A0RIT1
B9LFP4	B7JN37
B9LFP4	C1ESK6
B9LFP4	C3L5R5
B9LFP4	C3P8L8
B9LFP4	Q634M9
B9LFP4	Q6HDK9
B9LFP4	Q81LS4
B9LFP4	Q730M3
B9LFP4	B7HCT8
B9LFP4	Q818F1
B9LFP4	B7HPL1
B9LFP4	B9IY79
B9LFP4	B7IYG5
B9LFP4	Q478R6
B9LFP4	Q9KD70
B9LFP4	Q1QV72
B9LFP4	Q892R2
B9LFP4	A7GHH4
B9LFP4	B1ILM1
B9LFP4	A5I638
B9LFP4	A7FXL3
B9LFP4	C1FVT8
B9LFP4	B1KZN5
B9LFP4	C3L3G5
B9LFP4	A8FFD0
B9LFP4	P54460
B9LFP4	A7Z6V9
B9LFP4	Q8EPW5
B9LFP4	Q3SMB4
B9LFP4	C4L423
B9LFP4	A5D3Y3
B9LFP4	C1DCV9
B9LFP4	Q820A9
B9LFP4	Q6DAJ5
B9LFP4	A0KNJ1
B9LFP4	A4SJL7
B9LFP4	A1JRL5
B9LFP4	A4WF74
B9LFP4	B7LRN4
B9LFP4	B7NLI5
B9LFP4	B7N0Q3
B9LFP4	A1AGF9
B9LFP4	A7ZSF3
B9LFP4	A8A570
B9LFP4	B1IQ33
B9LFP4	B1XHM8
B9LFP4	B2U2N5
B9LFP4	B5YSY4
B9LFP4	B6I1X9
B9LFP4	B7MC29
B9LFP4	B7NDN7
B9LFP4	B7UJZ0
B9LFP4	C4ZSZ5
B9LFP4	P0A8T1
B9LFP4	P0A8T2
B9LFP4	P0A8T3
B9LFP4	P0A8T4
B9LFP4	Q0T031
B9LFP4	Q0TCJ7
B9LFP4	Q1R669
B9LFP4	Q31W09
B9LFP4	Q32B79
B9LFP4	C6DIJ9
B9LFP4	B7LHW6
B9LFP4	B4EX23
B9LFP4	B1LGM4
B9LFP4	B2K467
B9LFP4	Q665E3
B9LFP4	C5BEW8
B9LFP4	A7FDQ3
B9LFP4	B1JKF2
B9LFP4	Q8ZAX6
B9LFP4	A9MNA2
B9LFP4	A6TES6
B9LFP4	B5FIW1
B9LFP4	B4TX91
B9LFP4	B5BGT7
B9LFP4	B5F7P3
B9LFP4	B5R1C6
B9LFP4	B5REY1
B9LFP4	P67688
B9LFP4	P67689
B9LFP4	Q57J85
B9LFP4	Q5PJW5
B9LFP4	B4TJV7
B9LFP4	B4SUN8
B9LFP4	B5XND9
B9LFP4	B7M0X1
B9LFP4	A8AQF7
B9LFP4	Q3YWZ0
B9LFP4	A8GK75
B9LFP4	B2VL75
B9LFP4	B1YKT1
B9LFP4	B8FUN2
B9LFP4	Q24SS5
B9LFP4	A8ZW25
B9LFP4	Q1GX86
B9LFP4	P60092
B9LFP4	Q6LLY5
B9LFP4	Q9KV64
B9LFP4	C3LQP9
B9LFP4	Q9CLW2
B9LFP4	B7VM52
B9LFP4	C4K4P6
B9LFP4	B4S130
B9LFP4	Q87KU2
B9LFP4	Q8DD03
B9LFP4	P60094
B9LFP4	A3N2I5
B9LFP4	B3GYL9
B9LFP4	Q15ZR4
B9LFP4	B8F6T6
B9LFP4	Q2NWP9
B9LFP4	Q0I1Y6
B9LFP4	B0UV84
B9LFP4	Q0AEV2
B9LFP4	Q81ZZ9
B9LFP4	A8MG53
B9LFP4	Q8EJR7
B9LFP4	C4LAF1
B9LFP4	A6WTE5
B9LFP4	B1KQE8
B9LFP4	A0KS74
B9LFP4	Q0HN86
B9LFP4	Q0HQK1
B9LFP4	B0TJ37
B9LFP4	A8GZI2
B9LFP4	A1RFA3
B9LFP4	A4YB19
B9LFP4	A3D9J5
B9LFP4	B8E680
B9LFP4	A8G0U8
B9LFP4	A1SAM0
B9LFP4	Q088J8
B9LFP4	B8CHY3
B9LFP4	A9L5E5
B9LFP4	Q12S38
B9LFP4	A3Q9Q5
B9LFP4	Q60A25
B9LFP4	B8I303
B9LFP4	Q5QVT9
B9LFP4	C0ZB50
B9LFP4	A6TSL8
B9LFP4	Q7WF92
B9LFP4	Q7W3W2
B9LFP4	Q5WHF9
B9LFP4	Q5ZYB1
B9LFP4	A5IHD3
B9LFP4	Q5X7S8
B9LFP4	Q5WZ79
B9LFP4	P0DD18
B9LFP4	P0DD19
B9LFP4	Q48R70
B9LFP4	B4U5A5
B9LFP4	C0M9U4
B9LFP4	Q8NZ98
B9LFP4	Q5X9S8
B9LFP4	Q8DX85
B9LFP4	Q8E307
B9LFP4	Q1J9P3
B9LFP4	Q1JJU1
B9LFP4	B5XIN3
B9LFP4	Q1JET3
B9LFP4	C0MF82
B9LFP4	Q99XW8
B9LFP4	Q5M1S5
B9LFP4	Q5M6B7
B9LFP4	A2RGK2
B9LFP4	Q3JYX9
B9LFP4	B9DTA9
B9LFP4	Q1J4K0
B9LFP4	Q97P62
B9LFP4	Q03MQ4
B9LFP4	B8ZMW2
B9LFP4	C1CG04
B9LFP4	B1I7P5
B9LFP4	B2ISD7
B9LFP4	Q04J12
B9LFP4	Q8DNP4
B9LFP4	C1CMA0
B9LFP4	C1C922
B9LFP4	C1CT24
B9LFP4	Q8DS02
B9LFP4	Q3JC88
B9LFP4	A4G8P4
B9LFP4	A6T2B6
B9LFP4	B8FBE9
B9LFP4	Q03F44
B9LFP4	A6VZL5
B9LFP4	A2RHI1
B9LFP4	Q9CJ97
B9LFP4	Q033A6
B9LFP4	B3WEN7
B9LFP4	Q038Q5
B9LFP4	Q38XP2
B9LFP4	Q0AB25
B9LFP4	Q1QA78
B9LFP4	A5WFX2
B9LFP4	Q4FRP0
B9LFP4	C5BP64
B9LFP4	B3PBH5
B9LFP4	Q21MK7
B9LFP4	Q3IIC0
B9LFP4	Q489G6
B9LFP4	A6VM22
B9LFP4	B0BRD1
B9LFP4	Q65V70
B9LFP4	A3M6R7
B9LFP4	B0VLL0
B9LFP4	B0V7H8
B9LFP4	B7H0I7
B9LFP4	B7IC17
B9LFP4	Q6F9P9
B9LFP4	B3QLQ8
B9LFP4	Q8KG70
B9LFP4	Q9RU72
B9LFP4	Q1J043
B9LFP4	Q84BQ9
B9LFP4	P60093
B9LFP4	Q64VV4
B9LFP4	A6L2N4
B9LFP4	Q8AAZ8
B9LFP4	Q5LEW2
B9LFP4	Q2S4C3
B9LFP4	A6Q4V8
B9LFP4	A6LJG3
B9LFP4	B7IFP7
B9LFP4	A7ZES6
B9LFP4	A7I0N5
B9LFP4	B9KDE1
B9LFP4	A1W0A4
B9LFP4	A7H2P1
B9LFP4	A8FMH0
B9LFP4	Q9PNH7
B9LFP4	Q5HTY7
B9LFP4	A6QBN7
B9LFP4	P60095
B9LFP4	A0RQL1
B9LFP4	Q6AQF1
B9LFP4	Q8YVT3
B9LFP4	B2J397
B9LFP4	Q3M6M1
B9LFP4	B1WNQ4
B9LFP4	B7KJ88
B9LFP4	B7K2J4
B9LFP4	B0JX03
B9LFP4	B1XKZ0
B9LFP4	P73820
B9LFP4	C0QLV7
B9LFP4	Q10X25
B9LFP4	Q7TUS7
B9LFP4	A2C717
B9LFP4	Q7TTX0
O86951	O86951
O86951	B9K9N3
O86951	O67870
O86951	Q9X0G8
O86951	B1L841
O86951	A5IN97
O86951	Q5FKI8
O86951	Q74IX0
O86951	Q043X8
O86951	Q1GAH2
O86951	Q04AV7
O86951	A8YUZ6
O86951	B8E1A7
O86951	B9DNJ8
O86951	Q72PX0
O86951	Q8F6B7
O86951	Q04QV8
O86951	Q04Z65
O86951	Q7VHY7
O86951	O07678
O86951	Q9ZM65
O86951	Q17WN8
O86951	Q1CUC6
O86951	B2USL4
O53532	O53532
Q59047	Q59047
Q59047	Q59043
Q59047	Q15TV2
Q59047	A0KKF0
Q59047	A4SML8
Q59047	C4L7I7
Q59047	Q12JE5
Q59047	Q3IKJ0
Q59047	A1S9W1
Q59047	Q0HLL4
Q59047	Q0HXZ5
Q59047	Q07VV2
Q59047	A0KTU3
Q59047	Q8EHR8
Q59047	A6WRS8
Q59047	A1RGR7
Q59047	A4Y9L4
Q59047	A3D7R1
Q59047	A9L0P6
Q59047	Q482P5
Q59047	B5R6D3
Q59047	A4W8X9
Q59047	B5XY38
Q59047	A8AIB0
Q59047	A6T766
Q59047	Q83LM0
Q59047	Q0T667
Q59047	B1LJ30
Q59047	A7ZYR9
Q59047	B1IVW5
Q59047	B1X8S1
Q59047	B6I942
Q59047	C4ZQ93
Q59047	P75876
Q59047	A7ZK71
Q59047	B5YT98
Q59047	Q8XD85
Q59047	B2TTS7
Q59047	Q31YN0
Q59047	Q1RDP5
Q59047	B7UN46
Q59047	A1A9N6
Q59047	Q0TJ93
Q59047	Q8FJ71
Q59047	B5QZH0
Q59047	B4TSJ2
Q59047	B5BBK0
Q59047	Q5PGB6
Q59047	A9N6W0
Q59047	B4TE06
Q59047	B5F1W3
Q59047	B5FR09
Q59047	Q8ZQ64
Q59047	Q57QS3
Q59047	C0Q8C5
Q59047	Q32HT9
Q59047	A8GCM8
Q59047	A7ME44
Q59047	Q8Z7R6
Q59047	A9MHS2
Q59047	B4T209
Q59047	A4TKV4
Q59047	A9R2N9
Q59047	B1JQP6
Q59047	B2JYU4
Q59047	Q1CA17
Q59047	Q1CGL8
Q59047	Q66CE0
Q59047	Q7CHM1
Q59047	A7FJR8
Q59047	A1JMW5
Q59047	B2VDG5
Q59047	Q87P89
Q59047	Q7ML80
Q59047	A5F8G8
Q59047	Q9KSA5
Q59047	A7MZM6
Q59047	Q8D992
Q59047	B5FEQ2
Q59047	Q6LQ36
Q59047	Q5E4P6
Q59047	B6EMK8
Q59047	B4RRY8
Q59047	Q9RYA1
Q59047	P39587
O13871	O13871
A0A384XC21	A0A384XC21
A0A384XC21	A0A3B1EFP8
Q8BNV1	Q8BNV1
Q8BNV1	Q8IZ69
B1MCE2	B1MCE2
B1MCE2	A1KG37
B1MCE2	A5TZU0
B1MCE2	P9WKL4
B1MCE2	P9WKL5
Q55214	Q55214
Q9D853	Q9D853
Q9D853	Q5JPI9
Q9D853	Q5D013
Q9D853	Q9P7Z3
Q9D853	P40516
Q7VNM5	Q7VNM5
Q7VNM5	P55136
Q91FT7	Q91FT7
Q72IH5	Q72IH5
Q72IH5	O28105
Q72IH5	Q8U248
Q72IH5	Q57880
Q72IH5	Q55156
Q72IH5	Q9K0V4
Q72IH5	P50840
Q562C4	Q562C4
Q562C4	Q9H8H3
Q562C4	Q9DD20
Q562C4	Q6UX53
A4T8W9	A4T8W9
A4T8W9	A0QCH0
A4T8W9	Q73WV2
A4T8W9	A1KI08
A4T8W9	A5U1R8
A4T8W9	P9WJZ6
A4T8W9	P9WJZ7
A4T8W9	Q7U0D0
A4T8W9	A1TDM2
A4T8W9	B8ZQZ1
A4T8W9	Q9CCA7
A4T8W9	A3Q3Q7
A4T8W9	A0PVW4
A4T8W9	B2HS47
A4T8W9	A1UKA3
A4T8W9	Q1B4T4
A4T8W9	A0R2D5
A4T8W9	B1MLM0
Q9SD39	Q9SD39
Q1MTD3	Q1MTD3
Q1MTD3	O43148
Q1MTD3	Q9I8S2
Q1MTD3	Q28FT4
Q1MTD3	Q5U2U7
Q1MTD3	Q4R7K1
Q1MTD3	Q9D0L8
Q1MTD3	O74880
Q1MTD3	Q6Z9U7
Q1MTD3	Q9LHQ7
Q1MTD3	Q9VJQ4
Q1MTD3	Q61E36
Q1MTD3	Q9XVS1
Q9GPS6	Q9GPS6
Q8MSW4	Q8MSW4
Q8MSW4	Q9NRN9
Q8MSW4	F1QVR8
Q8MSW4	Q8K1A0
Q8MSW4	Q18511
Q8K3A9	Q8K3A9
Q8K3A9	Q7L2J0
Q8K3A9	A3KQ55
F0NBH8	F0NBH8
A0A067XMV2	A0A067XMV2
A0A067XMV2	Q4WQY5
A0A067XMV2	Q0CCX8
A0A067XMV2	A0A2I1C3X9
A0A067XMV2	A0A1L9WLD6
A0A067XMV2	M1W268
A0A067XMV2	A0A067XMT3
Q582G4	Q582G4
P05409	P05409
Q6AWU6	Q6AWU6
Q6AWU6	Q0WP12
Q6AWU6	Q93XC4
Q6AWU6	Q93V78
Q6AWU6	O80562
Q4AE70	Q4AE70
Q4AE70	Q5XK84
Q4AE70	Q6DC04
Q4AE70	Q86X55
Q4AE70	Q9WVG6
Q87LY1	Q87LY1
Q87LY1	Q7MHY6
Q87LY1	Q8DBY0
Q87LY1	Q6LUS5
Q87LY1	A7MUT5
Q87LY1	B6EL06
Q87LY1	Q5E2W4
Q87LY1	B5FAM0
Q87LY1	Q15ZS7
Q87LY1	A1SZ19
Q87LY1	A1S321
Q87LY1	A6VRG3
Q87LY1	Q47VN0
Q87LY1	Q7MZN0
Q87LY1	Q6FE96
Q87LY1	B0V4Z1
Q87LY1	B7GWT8
Q87LY1	B0VRJ4
Q87LY1	A3M8J9
Q87LY1	B2HYF8
Q87LY1	A6WJH4
Q87LY1	A3QHZ8
Q87LY1	A8G0F9
Q87LY1	B0TSU8
Q87LY1	A8H038
Q87LY1	B8CUC9
Q87LY1	B1KHR8
Q87LY1	A9L1V0
Q87LY1	A3D8E4
Q87LY1	A1RG35
Q87LY1	A4YA93
Q87LY1	A0L0V1
Q87LY1	Q8EIL1
Q87LY1	Q0HRD8
Q87LY1	Q0HMF0
Q87LY1	Q12JX1
Q87LY1	Q9KUA0
Q87LY1	A5F942
Q87LY1	B4S2L3
Q87LY1	Q0VP64
Q87LY1	Q2SJX3
Q87LY1	B7V0H2
Q87LY1	Q1IEU2
Q87LY1	Q02G49
Q87LY1	Q88PT7
Q87LY1	A5VYJ3
Q87LY1	A4VIL0
Q87LY1	Q9HVG4
Q87LY1	B0KNH3
Q87LY1	A4XYJ7
Q87LY1	A6VC20
Q87LY1	Q4ZXT0
Q87LY1	Q48MR4
Q87LY1	Q887Y4
Q87LY1	Q1QUF2
Q87LY1	Q3K705
Q87LY1	Q4K6D2
Q87LY1	B1JEN3
Q87LY1	C4K8X0
Q87LY1	A1U204
Q87LY1	Q89AI2
Q87LY1	A8G9G5
Q87LY1	Q57G51
Q87LY1	A9MRB9
Q87LY1	B5R9T9
Q87LY1	B5FTB3
Q87LY1	B5R2I6
Q87LY1	Q8ZJW6
Q87LY1	A9N7C4
Q87LY1	B5Y286
Q87LY1	B4T4F9
Q87LY1	B4TGY8
Q87LY1	B5BL07
Q87LY1	Q5PK16
Q87LY1	B4TU29
Q87LY1	B5F512
Q87LY1	Q8Z0V2
Q87LY1	A6THY6
Q87LY1	A8ALZ1
Q87LY1	B1LEH4
Q87LY1	B1XFI0
Q87LY1	B7MNC1
Q87LY1	P39406
Q87LY1	Q327M6
Q87LY1	A1AJP2
Q87LY1	Q1R2D5
Q87LY1	B1IS49
Q87LY1	B7MTB6
Q87LY1	Q0T8U3
Q87LY1	B7LNK6
Q87LY1	B7LEL6
Q87LY1	B7NH38
Q87LY1	B5Z4Q2
Q87LY1	Q8X510
Q87LY1	Q820Z6
Q87LY1	B7NVD9
Q87LY1	Q8FA64
Q87LY1	Q0SX40
Q87LY1	A4W687
Q87LY1	B2TZQ2
Q87LY1	A7MGA7
Q87LY1	B2VH94
Q87LY1	A7ZVR0
Q87LY1	A8A899
Q87LY1	B6I2Q2
Q87LY1	B7LXT2
Q87LY1	Q3YU23
Q87LY1	Q31SW8
Q87LY1	Q2NW11
Q87LY1	Q6D984
Q87LY1	A1JJ89
Q87LY1	A4TQK1
Q87LY1	A7FMI4
Q87LY1	A9R058
Q87LY1	B1JL46
Q87LY1	Q1C153
Q87LY1	Q1CN00
Q87LY1	Q7CG56
Q87LY1	B2K3H9
Q87LY1	Q66EW9
Q87LY1	A4SIE3
Q87LY1	A0KPP9
Q87LY1	P44453
Q87LY1	A5UFI6
Q87LY1	A5UBC5
Q87LY1	Q4QPN2
Q87LY1	A6VMV4
Q87LY1	Q65S65
Q87LY1	Q9CM79
Q87LY1	B0BU33
Q87LY1	B3GZF1
Q87LY1	A3N3U3
Q87LY1	Q7VP87
Q87LY1	Q3ILJ2
Q87LY1	Q088B4
Q87LY1	B4EWW4
Q87LY1	P57413
Q87LY1	Q057M1
Q87LY1	Q8K9L5
Q55DL2	Q55DL2
P31049	P31049
P31049	P0A9H8
P31049	P0A9H7
P31049	O53732
B1H2P7	B1H2P7
B1H2P7	Q8R2U4
B1H2P7	Q4KL94
B1H2P7	Q6NWX7
B1H2P7	Q5BJX0
B1H2P7	Q4KLE6
B1H2P7	Q9BV86
B1H2P7	Q2T9N3
B1H2P7	D2H163
B1H2P7	Q55DH6
B1H2P7	A8WVR2
B1H2P7	Q9N4D9
B1H2P7	P38340
B1H2P7	O13748
Q0WT31	Q0WT31
Q0WT31	Q6NPR7
Q0WT31	Q8L7V3
Q0WT31	Q9LN50
Q04845	Q04845
G3XNF3	G3XNF3
P55134	P55134
Q8R6G8	Q8R6G8
Q03055	Q03055
A2RSY6	A2RSY6
A2RSY6	Q496Z9
A2RSY6	Q7Z2T5
A2RSY6	Q4R6C7
A2RSY6	A5D7S3
A2RSY6	Q5R5T0
Q54XD0	Q54XD0
Q54XD0	O49354
A0A1V6PAA5	A0A1V6PAA5
Q09833	Q09833
Q09833	P33753
P27680	P27680
P27680	O93995
O32036	O32036
O32036	P0DUL6
Q06668	Q06668
B9DN09	B9DN09
B9DN09	B1YKZ4
B9DN09	A9VHZ6
B9DN09	A0RIY8
B9DN09	A7GT53
B9DN09	Q818A1
B9DN09	C1ESS0
B9DN09	C3L5Y1
B9DN09	C3P965
B9DN09	Q81LL3
B9DN09	Q730F9
B9DN09	Q634G9
B9DN09	Q6HDF0
B9DN09	Q5KWV8
B9DN09	C5D4Y0
B9DN09	A4IR67
B9DN09	Q65GT8
B9DN09	O32029
B9DN09	A7Z722
B9DN09	Q8CUK1
B9DN09	B7GIU6
B9DN09	A8FFL2
B9DN09	A8MGS9
O42662	O42662
O42662	Q6DC64
O42662	Q86W50
O42662	Q6GR37
O42662	Q9CQG2
O42662	Q5ZIA0
P9WN46	P9WN46
P9WN46	P9WN47
P9WN46	A0R5M8
Q28IN4	Q28IN4
Q28IN4	A4FV98
Q28IN4	Q96AZ1
Q28IN4	D3YWP0
Q28IN4	Q5BLD8
Q28IN4	A4IGU3
Q28IN4	A4FV42
Q28IN4	Q9CQL0
Q28IN4	Q8WXB1
Q28IN4	Q5RE14
Q28IN4	Q8CDZ2
Q28IN4	A6NDL7
Q28IN4	Q58DC7
P50192	P50192
P50192	P45000
P50192	P24600
P50192	D4ZX35
P50192	P52311
P50192	P05302
P50192	Q58600
P50192	Q57983
P50192	P34905
P50192	Q59606
P50192	P31033
P50192	Q8EL95
P50192	P94147
P50192	P25265
Q9BVS5	Q9BVS5
Q9Y7L2	Q9Y7L2
A1BGS9	A1BGS9
Q9VK89	Q9VK89
Q9VK89	Q3TX08
Q9VK89	Q9NXH9
Q9VK89	Q9LFU5
Q9VK89	Q9SRU7
Q9VK89	Q9P804
Q9VK89	P15565
Q9VK89	Q23270
P70986	P70986
O14118	O14118
C5BMZ8	C5BMZ8
C5BMZ8	B3PI89
C5BMZ8	Q21FY5
O52025	O52025
B0UPF4	B0UPF4
B0UPF4	B8ISV4
B0UPF4	A1K8U5
B0UPF4	A1TP97
B0UPF4	C5CSI6
B0UPF4	A9BVK1
B0UPF4	B1LXF6
B0UPF4	A7FGU8
B0UPF4	A4TLZ2
B0UPF4	A9R6H5
B0UPF4	B1JHA2
B0UPF4	B2K7X9
B0UPF4	Q1C6F5
B0UPF4	Q1CHU7
B0UPF4	Q669E2
B0UPF4	Q8ZDP7
B0UPF4	A1JU33
B0UPF4	C3M8G8
B0UPF4	Q92RC5
B0UPF4	A6U707
B0UPF4	Q9RX93
B0UPF4	Q9K3T2
B0UPF4	B9MBN9
B0UPF4	A1W9K6
B0UPF4	A4WAG4
B0UPF4	A7ZLX5
B0UPF4	B7LZC1
B0UPF4	B6IAS2
B0UPF4	B5Z1X6
B0UPF4	Q8XAZ2
B0UPF4	Q83RE0
B0UPF4	Q32G05
B0UPF4	Q0T4L2
B0UPF4	B7LRD2
B0UPF4	B7L7L9
B0UPF4	B1IRU1
B0UPF4	B1XEA7
B0UPF4	C4ZWT6
B0UPF4	P76145
B0UPF4	B1LF96
B0UPF4	A1AB99
B0UPF4	B7NIJ1
B0UPF4	B5XQT8
B0UPF4	B7MMY3
B0UPF4	Q1RBP8
B0UPF4	Q8FHF2
B0UPF4	B7URP6
B0UPF4	B7N4U4
B0UPF4	Q0THR9
B0UPF4	A8A072
B0UPF4	A5VRJ7
B0UPF4	A9M6C1
B0UPF4	B0CHP1
B0UPF4	Q8FZM5
B0UPF4	Q8YI91
B0UPF4	A6WZN1
B0UPF4	Q216J6
B0UPF4	B3QFV9
B0UPF4	Q6N3T8
B0UPF4	Q07PZ6
B0UPF4	B6JIA0
B0UPF4	Q3SPQ7
B0UPF4	Q133R5
B0UPF4	Q2IYT0
B0UPF4	B9JBE6
B0UPF4	Q1QJC0
B0UPF4	B5ZUL2
B0UPF4	B3PTJ5
B0UPF4	Q8UH15
B0UPF4	Q2KAZ5
B0UPF4	Q98K73
B0UPF4	Q82HD9
B0UPF4	Q02N15
B0UPF4	A6V4P3
B0UPF4	Q9I0S1
B0UPF4	A0PN72
B0UPF4	A0QM44
B0UPF4	A1KFB7
B0UPF4	A5TZ21
B0UPF4	C1AJX2
B0UPF4	P66886
B0UPF4	P9WGA2
B0UPF4	P9WGA3
B0UPF4	Q0SED2
B0UPF4	A4T0W0
B0UPF4	A1T273
B0UPF4	B2HNX5
B0UPF4	A1U9V4
B0UPF4	A3PTG0
B0UPF4	Q1BF27
B0UPF4	O74529
P38347	P38347
Q23552	Q23552
P29538	P29538
L0D9B6	L0D9B6
Q54JW0	Q54JW0
Q9V0Q0	Q9V0Q0
Q9V0Q0	Q58293
Q9V0Q0	Q9V2G1
Q29555	Q29555
Q29555	Q29513
Q29555	P13255
Q29555	Q14749
Q29555	Q9QXF8
B2GV71	B2GV71
B2GV71	A2APY7
B2GV71	Q5TEU4
B2GV71	Q5RBS1
B2GV71	A3KP37
B2GV71	O80543
Q14353	Q14353
Q14353	Q7ZXG7
Q14353	Q6PBF6
Q14353	Q5HZ68
Q14353	Q71N41
Q14353	P10868
Q14353	Q2TBQ3
Q14353	O35969
Q6P1Q9	Q6P1Q9
Q6P1Q9	Q96IZ6
Q6P1Q9	Q86BS6
Q6P1Q9	Q9P7L6
Q6P1Q9	Q5ZHP8
Q6P1Q9	A8KBL7
Q6P1Q9	Q0P5B2
Q6P1Q9	Q8BMK1
Q6P1Q9	Q5M8E6
O74386	O74386
O74386	Q8TCB7
O74386	Q6AXU8
O74386	Q5RDV8
O74386	Q8BVH9
A0A1C9U5X7	A0A1C9U5X7
A0A1C9U5X7	Q5C9L6
A0A1C9U5X7	A0A1C9U5X5
A0A1C9U5X7	Q7XB08
A0A1C9U5X7	C3SBW0
A0A1C9U5X7	C3SBS8
A0A1C9U5X7	C3SBU5
A0A1C9U5X7	C3SBU4
A0A1C9U5X7	Q108P1
Q95K79	Q95K79
Q95K79	Q96BT7
Q95K79	A1A4L5
Q95K79	Q80Y20
Q95K79	Q07G10
Q6NPC9	Q6NPC9
Q6NPC9	Q9VNH1
Q6NPC9	Q9U2R0
A0A411KUP5	A0A411KUP5
Q84W92	Q84W92
Q84W92	A3KPF2
Q84W92	A2YPT7
Q84W92	Q7XI75
Q5BFM4	Q5BFM4
J7I4B7	J7I4B7
J7I4B7	Q47592
O29011	O29011
O29011	Q9UY84
O29011	Q58120
O29011	O26820
P75220	P75220
P75220	P47620
Q08641	Q08641
F4JNX3	F4JNX3
F4JNX3	Q7Z624
F4JNX3	Q6GQ33
F4JNX3	Q3U2J5
F4JNX3	B0K012
A1WYK5	A1WYK5
A1WYK5	A1U698
A1WYK5	A6VCV6
A1WYK5	C1DLJ6
A1WYK5	B7V1R2
A1WYK5	Q02FH0
A1WYK5	Q9HUW3
A1WYK5	Q1I4C5
A1WYK5	B1J5U4
A1WYK5	A5W9K3
